id,name,system,city,lat,lon
782,Western Express Highway (eastbound),Mumbai Metro,Mumbai,19.115564,72.856983
783,Western Express Highway (westbound),Mumbai Metro,Mumbai,19.116164,72.855869
784,Worli,Mumbai Metro,Mumbai,19.008607,72.819272
785,Amar Mahal Junction Station,Mumbai Monorail,Mumbai,19.067405,72.899998
786,Anik Nagar Bus Depot Station,Mumbai Monorail,Mumbai,19.045827,72.878634
787,Bhandup Mahapalika Station,Mumbai Monorail,Mumbai,19.138742,72.930774
788,Bhandup Station (W),Mumbai Monorail,Mumbai,19.146087,72.936059
789,Cadbury Junction Station,Mumbai Monorail,Mumbai,19.206418,72.970449
790,Dongripada Station,Mumbai Monorail,Mumbai,19.250590,72.973262
791,Gaimukh Station,Mumbai Monorail,Mumbai,19.284435,72.946808
792,Garodia Nagar Station,Mumbai Monorail,Mumbai,19.072575,72.902318
793,Godrej Colony Station,Mumbai Monorail,Mumbai,19.102908,72.920355
794,Gowniwada Station,Mumbai Monorail,Mumbai,19.276747,72.958227
795,Kanjurmarg Station,Mumbai Monorail,Mumbai,19.125391,72.925252
796,Kapurbawdi Station,Mumbai Monorail,Mumbai,19.224143,72.977424
797,Kasarvadavli Station,Mumbai Monorail,Mumbai,19.267429,72.966646
798,Lakshmi Nagar Station,Mumbai Monorail,Mumbai,19.088981,72.918440
799,Mahapalika Bhavan Marg Station,Mumbai Monorail,Mumbai,19.201254,72.965064
800,Majiwada Station,Mumbai Monorail,Mumbai,19.211558,72.975770
801,Manpada Station,Mumbai Monorail,Mumbai,19.230762,72.976683
802,Mulund Check Naka Station,Mumbai Monorail,Mumbai,19.183419,72.950840
803,Mulund Fire Station,Mumbai Monorail,Mumbai,19.175677,72.942557
804,Naval Housing Station,Mumbai Monorail,Mumbai,19.132887,72.927720
805,Pant Nagar Station,Mumbai Monorail,Mumbai,19.082177,72.912686
806,RTO Thane Station,Mumbai Monorail,Mumbai,19.192518,72.962751
807,Shangrila Station,Mumbai Monorail,Mumbai,19.153753,72.937517
808,Shreyas Cinema Station,Mumbai Monorail,Mumbai,19.097632,72.916204
809,Siddhartha Colony EEH Station,Mumbai Monorail,Mumbai,19.056617,72.887518
810,Sonapur Station,Mumbai Monorail,Mumbai,19.166200,72.938430
811,Suman Nagar Station,Mumbai Monorail,Mumbai,19.053859,72.883622
812,Surya Nagar Station,Mumbai Monorail,Mumbai,19.117657,72.926084
813,Teen Hath Naka Station,Mumbai Monorail,Mumbai,19.187067,72.961578
814,Tikujiniwadi Station,Mumbai Monorail,Mumbai,19.238360,72.975610
815,Vijay Garden Station,Mumbai Monorail,Mumbai,19.258726,72.970134
816,Vikhroli Station,Mumbai Monorail,Mumbai,19.109005,72.924577
817,Wadala TT Station,Mumbai Monorail,Mumbai,19.038067,72.880259
818,Agrasen Square,Nagpur Metro,Nagpur,21.151063,79.102926
819,Airport,Nagpur Metro,Nagpur,21.086216,79.063787
820,Airport South,Nagpur Metro,Nagpur,21.079054,79.060526
821,Ajni Square,Nagpur Metro,Nagpur,21.118211,79.072108
822,Ambazari Lake,Nagpur Metro,Nagpur,21.128692,79.045745
823,Ambedkar Square,Nagpur Metro,Nagpur,21.148314,79.129494
824,Automotive Square,Nagpur Metro,Nagpur,21.185819,79.119758
825,Bansi Nagar,Nagpur Metro,Nagpur,21.116198,79.012604
826,Chhatrapati Square,Nagpur Metro,Nagpur,21.109121,79.069664
827,Chitaroli Square,Nagpur Metro,Nagpur,21.149654,79.110393
828,Congress Nagar,Nagpur Metro,Nagpur,21.128199,79.082554
829,Cotton Market,Nagpur Metro,Nagpur,21.145990,79.089773
830,Dosar Vaisya Square,Nagpur Metro,Nagpur,21.152940,79.094901
831,Gaddi Godam Square,Nagpur Metro,Nagpur,21.161629,79.083725
832,Indora Square,Nagpur Metro,Nagpur,21.173667,79.100717
833,Institute of Engineers,Nagpur Metro,Nagpur,21.138314,79.070093
834,Jaiprakash Nagar,Nagpur Metro,Nagpur,21.103617,79.068175
835,Jhasi Rani Square,Nagpur Metro,Nagpur,21.140716,79.077828
836,Kadvi Square,Nagpur Metro,Nagpur,21.168640,79.092394
837,Kasturchand Park,Nagpur Metro,Nagpur,21.154365,79.081476
838,Khapri,Nagpur Metro,Nagpur,21.049346,79.047836
839,LAD College,Nagpur Metro,Nagpur,21.132916,79.054798
840,Lokmanya Nagar,Nagpur Metro,Nagpur,21.110804,79.001753
841,Nagpur Railway Station,Nagpur Metro,Nagpur,21.151376,79.090436
842,Nari Road,Nagpur Metro,Nagpur,21.179432,79.109820
843,New Airport,Nagpur Metro,Nagpur,21.066038,79.055831
844,Prajapati Nagar,Nagpur Metro,Nagpur,21.150205,79.148801
845,Rachna Ring Road,Nagpur Metro,Nagpur,21.121521,79.029413
846,Rahate Colony,Nagpur Metro,Nagpur,21.127666,79.075686
847,Shankar Nagar Square,Nagpur Metro,Nagpur,21.136212,79.061644
848,Sitabuldi (Aqua Line),Nagpur Metro,Nagpur,21.141555,79.082865
849,Sitabuldi (Orange Line),Nagpur Metro,Nagpur,21.141785,79.082326
850,Subhash Nagar,Nagpur Metro,Nagpur,21.123316,79.042053
851,Telephone Exchange,Nagpur Metro,Nagpur,21.148821,79.118232
852,Ujjwal Nagar,Nagpur Metro,Nagpur,21.096351,79.066319
853,Vaishnodevi Square,Nagpur Metro,Nagpur,21.148017,79.136401
854,Vasudev Nagar,Nagpur Metro,Nagpur,21.118784,79.019468
855,Zero Mile,Nagpur Metro,Nagpur,21.146695,79.080634
856,Belpada,Navi Mumbai Metro,Navi Mumbai,19.025280,73.054938
857,CBD Belapur,Navi Mumbai Metro,Navi Mumbai,19.020596,73.040271
858,Central Park,Navi Mumbai Metro,Navi Mumbai,19.053677,73.076006
859,Kendriya Vihar,Navi Mumbai Metro,Navi Mumbai,19.037667,73.064089
860,Khargar Village,Navi Mumbai Metro,Navi Mumbai,19.043212,73.074381
861,Kharghar Village,Navi Mumbai Metro,Navi Mumbai,19.043227,73.074339
862,Panchanand,Navi Mumbai Metro,Navi Mumbai,19.074620,73.090657
863,Pendhar,Navi Mumbai Metro,Navi Mumbai,19.072210,73.097846
864,Pethpada,Navi Mumbai Metro,Navi Mumbai,19.063872,73.077371
865,RBI Colony,Navi Mumbai Metro,Navi Mumbai,19.022982,73.047943
866,Sector 34,Navi Mumbai Metro,Navi Mumbai,19.073667,73.081865
867,Utsav Chowk,Navi Mumbai Metro,Navi Mumbai,19.032599,73.058960
868,Alpha 1,Noida Metro,Noida,28.471027,77.512724
869,Delta 1,Noida Metro,Noida,28.478468,77.525710
870,Depot Station,Noida Metro,Noida,28.489007,77.543997
871,GNIDA Office,Noida Metro,Noida,28.484679,77.536497
872,Knowledge Park II,Noida Metro,Noida,28.457052,77.500316
873,NSEZ,Noida Metro,Noida,28.532413,77.394752
874,Noida Sector 101,Noida Metro,Noida,28.556055,77.384944
875,Noida Sector 137,Noida Metro,Noida,28.510774,77.403603
876,Noida Sector 142,Noida Metro,Noida,28.498992,77.412857
877,Noida Sector 143,Noida Metro,Noida,28.494261,77.422372
878,Noida Sector 144,Noida Metro,Noida,28.486293,77.433068
879,Noida Sector 145,Noida Metro,Noida,28.479003,77.442401
880,Noida Sector 146,Noida Metro,Noida,28.468848,77.455170
881,Noida Sector 147,Noida Metro,Noida,28.459318,77.466181
882,Noida Sector 148,Noida Metro,Noida,28.448065,77.476597
883,Noida Sector 51,Noida Metro,Noida,28.585721,77.375259
884,Noida Sector 76,Noida Metro,Noida,28.565335,77.379657
885,Noida Sector 81,Noida Metro,Noida,28.549299,77.389938
886,Noida Sector 83,Noida Metro,Noida,28.522277,77.396437
887,Pari Chowk,Noida Metro,Noida,28.463396,77.508352
888,Rainbow Metro Station,Noida Metro,Noida,28.574354,77.378235
889,Bhootnath,Patna Metro,Patna,25.585473,85.173575
890,Khemnichak,Patna Metro,Patna,25.584661,85.163601
891,Malahi Pakri,Patna Metro,Patna,25.593505,85.157119
892,Patliputra Bus Terminal,Patna Metro,Patna,25.576321,85.189756
893,Zero Mile,Patna Metro,Patna,25.585666,85.186751
894,Anandnagar,Pune Metro,Pune,18.509571,73.814076
895,Bopodi,Pune Metro,Pune,18.569654,73.838106
896,Bund Garden,Pune Metro,Pune,18.540590,73.883436
897,Chhatrapati Sambhaji Udyan,Pune Metro,Pune,18.520095,73.847392
898,Dapodi,Pune Metro,Pune,18.583740,73.833775
899,Deccan Gymkhana,Pune Metro,Pune,18.516447,73.844442
900,District Court,Pune Metro,Pune,18.526790,73.856901
901,District Court (Aqua Line),Pune Metro,Pune,18.526817,73.857818
902,Garware College,Pune Metro,Pune,18.511989,73.838051
903,Kalyani Nagar,Pune Metro,Pune,18.544457,73.905690
904,Kasarwadi,Pune Metro,Pune,18.599621,73.827262
905,Khadki,Pune Metro,Pune,18.562263,73.842085
906,Mangalwar Peth,Pune Metro,Pune,18.530078,73.865056
907,Nashik Phata,Pune Metro,Pune,18.609305,73.820097
908,PCMC Bhavan,Pune Metro,Pune,18.629316,73.803288
909,PMC Bhavan,Pune Metro,Pune,18.522717,73.853293
910,Paud Phata,Pune Metro,Pune,18.508885,73.822143
911,Phugewadi,Pune Metro,Pune,18.591106,73.831146
912,Pune Railway Station,Pune Metro,Pune,18.529751,73.872597
913,Ramwadi,Pune Metro,Pune,18.557035,73.908552
914,Ruby Hall Clinic,Pune Metro,Pune,18.532721,73.877747
915,SNDT College,Pune Metro,Pune,18.507357,73.828780
916,Sant Tukaram Nagar,Pune Metro,Pune,18.614524,73.815744
917,Shivaji Nagar,Pune Metro,Pune,18.532169,73.849664
918,Swargate,Pune Metro,Pune,18.499740,73.857463
919,Vanaz,Pune Metro,Pune,18.507193,73.805226
920,Yerwada,Pune Metro,Pune,18.545301,73.886621
921,कसबा पेठ,Pune Metro,Pune,18.521392,73.859620
922,महात्मा फुले मंदाई,Pune Metro,Pune,18.512911,73.857016
