u,v,metres
85423,85437,46.99
85423,157146,25.08
85424,85348,145.86
85424,85360,32.97
85424,85430,59.42
85425,85331,32.25
85426,85372,77.87
85427,85382,179.90
85428,66656,216.66
85428,85419,63.89
85428,85438,76.11
85429,85309,30.04
85429,85454,87.13
85429,86608,17.82
85430,85424,59.42
85431,85380,278.76
85431,157095,110.65
85432,66636,47.75
85432,85331,101.21
85432,212574,54.46
85433,85312,98.71
85433,85387,67.34
85433,208184,41.16
85434,85321,325.21
85435,85321,163.08
85435,85367,83.47
85435,85417,50.55
85436,85375,18.72
85436,85381,32.41
85436,85412,62.95
85437,85336,47.41
85437,85397,53.98
85437,85423,46.99
85438,85323,83.41
85438,85363,66.98
85438,85428,76.11
85439,85347,68.93
85440,85323,81.75
85440,85420,34.78
85440,85449,24.68
85441,85397,22.27
85442,85377,53.27
85442,85380,34.54
85442,85408,79.37
85442,85456,37.82
85443,85372,71.17
85444,85392,63.97
85445,85337,30.42
85445,85340,30.36
85445,85362,139.50
85446,85405,57.95
85447,85411,133.26
85447,86174,17.82
85447,86234,59.96
85448,85459,32.98
85449,85323,106.42
85449,85371,29.13
85449,85440,24.68
85450,85353,66.72
85450,85372,32.58
85450,85413,33.66
85450,85458,77.84
85451,85350,35.82
85451,85356,22.27
85451,85413,57.91
85452,85357,84.97
85452,101640,9.47
85452,208275,47.45
85453,66627,96.84
85453,66633,174.67
85453,85365,17.90
85454,85358,32.70
85454,85369,31.60
85454,85429,87.13
85455,85357,40.33
85455,85459,42.09
85455,208208,7.90
85456,85322,75.97
85456,85416,58.11
85456,85442,37.82
85456,101640,26.92
85457,85344,33.52
85458,85450,77.84
85459,85332,34.47
85459,85448,32.98
85459,85455,42.09
85460,85507,251.14
85460,170447,31.29
85460,170448,19.00
85461,85472,107.04
85461,85494,151.41
85461,85503,68.76
85462,85474,143.79
85462,85476,72.79
85462,229868,27.29
85463,85473,45.60
85463,85500,17.18
85464,85493,70.16
85464,85494,39.45
85464,85502,15.53
85465,85479,71.91
85465,85481,27.89
85465,85489,12.12
85466,85507,94.79
85467,208214,152.54
85467,208240,48.26
85467,208241,59.80
85468,85490,33.33
85469,85475,65.93
85470,85507,59.42
85471,208237,62.87
85472,85461,107.04
85472,85501,47.12
85472,157094,20.80
85473,85463,45.60
85473,85475,32.31
85473,85510,109.92
85474,85462,143.79
85474,157094,60.37
85475,85469,65.93
85475,85473,32.31
85475,85484,78.23
85475,85511,35.38
85476,39534,41.71
85476,85462,72.79
85476,85479,50.83
85477,85483,89.63
85477,85488,57.92
85477,85504,63.97
85478,85502,130.50
85479,85465,71.91
85479,85476,50.83
85479,85480,28.18
85480,85479,28.18
85480,85481,73.00
85480,85493,32.81
85481,85465,27.89
85481,85480,73.00
85481,85502,14.47
85482,85370,150.10
85482,85497,49.36
85482,85509,62.00
85483,85477,89.63
85483,85485,148.96
85483,85508,37.79
85484,85475,78.23
85485,85483,148.96
85485,85506,16.16
85485,157134,157.83
85486,85494,28.37
85486,85498,128.99
85486,85500,73.85
85487,85513,35.38
85488,85477,57.92
85488,157134,135.00
85488,157135,53.25
85489,85465,12.12
85489,157094,150.11
85490,85468,33.33
85490,85495,48.07
85490,85513,32.90
85491,85501,64.00
85492,85504,50.50
85493,85464,70.16
85493,85480,32.81
85493,206070,18.93
85494,85461,151.41
85494,85464,39.45
85494,85486,28.37
85495,85490,48.07
85495,170032,21.78
85495,206069,13.35
85496,85504,11.17
85496,157132,63.28
85496,208241,47.42
85497,85482,49.36
85498,85486,128.99
85499,85512,251.31
85499,157129,43.96
85499,157131,32.73
85500,85463,17.18
85500,85486,73.85
85500,85513,35.29
85501,85472,47.12
85501,85491,64.00
85501,85506,65.73
85502,85464,15.53
85502,85478,130.50
85502,85481,14.47
85503,85461,68.76
85504,85477,63.97
85504,85492,50.50
85504,85496,11.17
85505,85510,118.90
85506,85485,16.16
85506,85501,65.73
85506,85507,31.29
85507,85460,251.14
85507,85466,94.79
85507,85470,59.42
85507,85506,31.29
85508,85483,37.79
85508,157136,22.67
85509,85482,62.00
85509,85511,58.24
85510,85473,109.92
85510,85505,118.90
85510,157129,24.24
85511,85475,35.38
85511,85509,58.24
85511,206104,170.81
85512,85499,251.31
85513,85487,35.38
85513,85490,32.90
85513,85500,35.29
85514,14260,41.40
85514,154188,26.39
85514,182142,22.89
85515,1563,15.57
85516,216527,19.18
85516,216528,16.53
85517,44328,49.95
85518,37063,76.58
85518,216529,31.97
85519,85518,8.29
85519,217987,91.53
85520,85519,12.54
85520,181918,47.75
85521,78008,49.89
85521,235403,7.08
85522,217089,109.60
85522,217090,4.87
85523,14156,54.93
85524,66717,160.33
85524,204395,40.51
85525,7059,9.32
85525,29275,217.76
85525,162694,99.34
85526,65111,32.49
85526,162781,97.41
85527,7003,25.06
85527,85528,14.03
85527,85530,107.63
85528,65112,17.90
85528,85527,14.03
85528,162781,64.52
85529,105381,9.29
85529,167723,21.40
85529,167734,14.24
85530,85527,107.63
85530,162784,42.59
85531,167717,32.74
85531,167718,21.81
85531,167726,3.94
85532,167712,23.42
85532,167715,33.18
85532,167718,14.40
85533,31118,10.31
85533,156150,27.48
85533,162862,39.68
85534,85535,22.75
85534,162866,19.66
85534,162871,5.66
85535,85534,22.75
85535,156150,33.52
85535,162865,22.34
85536,154795,47.47
85537,162873,40.12
85538,65127,58.52
85539,65124,15.81
85539,162865,68.76
85540,162873,46.41
85540,162879,20.00
85541,85542,78.90
85541,162933,45.57
85542,6978,37.33
85542,65021,38.34
85542,85541,78.90
85543,7035,15.57
85543,65032,5.56
85543,85544,77.34
85544,85543,77.34
85545,85600,71.90
85545,85851,111.28
85545,170580,7.01
85546,85580,90.35
85547,85819,62.37
85548,85868,23.58
85548,156720,64.56
85549,40153,26.10
85549,40155,31.81
85549,85742,67.10
85550,85577,34.04
85550,85628,30.66
85550,85848,52.28
85550,210938,49.69
85551,85623,35.49
85551,85683,44.97
85551,85788,46.37
85552,41077,30.93
85552,156757,132.74
85552,207932,86.35
85553,85607,57.72
85553,85711,67.33
85553,85831,21.47
85553,171115,90.94
85554,85740,28.18
85554,85813,82.64
85554,85857,101.36
85554,163026,30.92
85555,39643,25.61
85555,39717,38.26
85555,85755,126.53
85556,85601,34.01
85556,85663,32.12
85556,85784,77.01
85556,85816,39.64
85557,85559,35.38
85557,85598,25.85
85557,171192,35.82
85558,85686,14.14
85559,85557,35.38
85559,85579,129.77
85559,85725,48.17
85560,40430,43.13
85561,184920,13.52
85561,197610,61.40
85562,85610,63.84
85563,85635,189.78
85563,85834,28.69
85563,85858,17.65
85564,85663,44.70
85565,39642,34.59
85565,85567,33.33
85565,85719,82.50
85566,85580,33.34
85566,85727,10.31
85566,85731,42.39
85567,85565,33.33
85567,85575,33.14
85567,85633,77.36
85568,2929,16.85
85568,85703,71.25
85569,85708,92.98
85569,169791,148.95
85570,39674,42.93
85570,85664,50.11
85570,85679,33.18
85570,85690,32.12
85571,85714,81.69
85572,85709,72.61
85572,85726,28.47
85573,39563,25.33
85573,39564,25.02
85573,39756,124.43
85573,85605,35.29
85574,85689,32.31
85574,85695,35.14
85574,85777,34.17
85575,39624,55.72
85575,85567,33.14
85575,85730,71.46
85576,85686,69.75
85576,85786,31.66
85576,207975,29.23
85577,85550,34.04
85577,85692,32.12
85577,85839,51.56
85577,170580,73.30
85578,85732,49.82
85578,85770,93.01
85578,85844,30.56
85579,85559,129.77
85579,85715,15.15
85579,85789,25.81
85580,85546,90.35
85580,85566,33.34
85580,85741,8.44
85581,85609,71.60
85582,85629,84.60
85583,85631,19.66
85584,39740,19.99
85584,85790,14.62
85585,40201,23.37
85585,85701,89.96
85585,85762,238.14
85586,85760,12.72
85587,85764,60.12
85588,85653,21.04
85589,85662,53.18
85589,85685,82.83
85589,191932,69.15
85590,39594,35.58
85590,85733,83.37
85590,85745,30.20
85590,85800,60.85
85591,85712,47.49
85591,156724,82.61
85592,40461,73.51
85593,85723,34.01
85593,85870,82.16
85593,156722,151.65
85594,85828,97.24
85595,85738,61.86
85595,85814,17.82
85595,85866,15.72
85596,85783,83.85
85597,85699,49.52
85597,85707,11.17
85597,85776,135.02
85598,85557,25.85
85599,156722,49.28
85600,85545,71.90
85600,85601,107.21
85600,157185,31.91
85601,85556,34.01
85601,85600,107.21
85601,85626,48.05
85601,85629,31.32
85602,80122,10.00
85602,85783,24.48
85602,85855,66.01
85603,39775,17.65
85603,85721,34.48
85603,85824,228.81
85604,85654,16.87
85604,85676,86.22
85604,85741,24.91
85605,85573,35.29
85605,85658,126.57
85605,85853,38.36
85606,85698,74.43
85607,85553,57.72
85607,85716,37.44
85607,85835,164.23
85608,40493,44.85
85608,199579,237.61
85609,85581,71.60
85609,85672,22.30
85609,85806,11.02
85610,85562,63.84
85610,85628,30.84
85610,157182,29.59
85610,170600,48.25
85611,85704,34.05
85611,85714,31.91
85611,85754,93.98
85611,85812,73.00
85612,85860,92.09
85613,85692,135.48
85613,85837,51.44
85613,225967,73.52
85614,85667,192.61
85614,85809,69.21
85614,170865,176.68
85615,85752,234.85
85615,85840,148.23
85616,85640,31.71
85616,85642,32.30
85616,85653,22.01
85617,85618,10.31
85617,85724,26.87
85617,85786,70.24
85618,85617,10.31
85618,85648,36.84
85618,85686,22.45
85619,85651,49.51
85620,85670,84.56
85620,85678,32.66
85620,163029,24.48
85621,85658,111.05
85621,85682,35.99
85621,156717,23.00
85622,85638,18.60
85623,85551,35.49
85623,85709,32.76
85623,85852,34.56
85624,85706,64.40
85624,85713,100.91
85624,85773,20.96
85625,85787,143.59
85625,85795,35.05
85625,85863,29.90
85626,85601,48.05
85627,80385,33.70
85627,85677,56.02
85627,162967,38.94
85628,85550,30.66
85628,85610,30.84
85628,85665,65.23
85628,170601,51.56
85629,85582,84.60
85629,85601,31.32
85629,85820,52.29
85629,85851,33.70
85630,85854,21.32
85630,85873,69.10
85630,169949,10.13
85631,85583,19.66
85631,85705,27.14
85631,85723,36.89
85632,85634,63.63
85633,85567,77.36
85633,85719,35.31
85633,85730,33.42
85634,85632,63.63
85634,85733,29.41
85634,170133,29.23
85635,85563,189.78
85635,85794,33.38
85635,85798,31.13
85636,40582,16.59
85636,40607,17.65
85636,85734,44.22
85637,85813,27.29
85638,85622,18.60
85638,85718,111.52
85638,185678,40.88
85639,85716,150.12
85640,85616,31.71
85640,85689,35.14
85640,170781,36.13
85641,85842,27.04
85642,85616,32.30
85643,85743,88.06
85643,156717,84.30
85643,185678,38.48
85644,85738,32.41
85644,85743,60.71
85644,85750,30.36
85645,157187,60.35
85645,170873,41.06
85646,40507,61.50
85646,85841,85.54
85646,102682,36.13
85647,39545,111.67
85647,39643,18.72
85647,39776,34.89
85648,85618,36.84
85648,85747,87.50
85648,85813,56.02
85649,85756,26.22
85650,80385,36.26
85650,85796,108.71
85650,85860,31.06
85651,40430,32.66
85651,85619,49.51
85651,85766,110.55
85652,40460,225.92
85652,85675,30.84
85652,85805,35.12
85652,85810,36.62
85653,85588,21.04
85653,85616,22.01
85653,85838,38.58
85654,85604,16.87
85654,85764,40.76
85654,85843,243.13
85655,85725,31.57
85655,85821,84.87
85656,85722,99.75
85656,162967,54.02
85657,40166,35.80
85657,85674,23.87
85657,85757,86.15
85658,39756,34.89
85658,85605,126.57
85658,85621,111.05
85659,85817,87.27
85660,156760,37.24
85660,162966,17.90
85661,85669,29.41
85661,85748,14.26
85661,85802,32.98
85662,85589,53.18
85662,85685,36.38
85662,85744,153.53
85663,85556,32.12
85663,85564,44.70
85663,85772,85.37
85664,85570,50.11
85664,184962,35.77
85665,85628,65.23
85666,85757,92.18
85667,40633,50.65
85667,85614,192.61
85668,85727,159.08
85668,85729,30.58
85668,85782,26.68
85668,171170,16.16
85669,85661,29.41
85669,85679,70.83
85669,85778,77.72
85670,85620,84.56
85670,163712,116.28
85670,192360,8.08
85671,39623,29.12
85671,39640,40.42
85671,39728,172.26
85672,85609,22.30
85672,85779,80.81
85672,170874,29.72
85673,39677,51.90
85673,85718,18.57
85673,85851,85.24
85674,85657,23.87
85674,85700,117.07
85674,169792,37.24
85675,40623,228.16
85675,85652,30.84
85675,85687,32.98
85675,85869,39.64
85676,85604,86.22
85677,85627,56.02
85678,85620,32.66
85678,85767,41.47
85678,198076,12.38
85679,39739,38.36
85679,85570,33.18
85679,85669,70.83
85679,85799,49.03
85680,187543,60.16
85681,40450,90.74
85681,85714,30.66
85681,85805,29.78
85681,162959,98.30
85682,39617,20.48
85682,39756,110.86
85682,85621,35.99
85683,85551,44.97
85683,85728,33.96
85683,85770,42.43
85684,85750,86.30
85685,85589,82.83
85685,85662,36.38
85685,85688,69.77
85686,85558,14.14
85686,85576,69.75
85686,85618,22.45
85687,85675,32.98
85687,162957,84.97
85687,199593,41.78
85687,199596,207.46
85688,85685,69.77
85688,85738,164.09
85688,225966,33.08
85689,85574,32.31
85689,85640,35.14
85689,85775,39.30
85690,85570,32.12
85690,85790,32.70
85690,102419,105.23
85691,85740,87.04
85692,85577,32.12
85692,85613,135.48
85692,85749,69.63
85693,85732,36.62
85693,85823,89.46
85693,101289,87.09
85694,40628,36.21
85694,85785,66.30
85694,171624,30.70
85694,212630,19.59
85695,85574,35.14
85695,85791,20.74
85695,184961,28.13
85696,40521,430.06
85697,85829,19.79
85698,40213,15.53
85698,40601,18.95
85698,85606,74.43
85699,85597,49.52
85699,85849,68.42
85699,163182,41.19
85700,85674,117.07
85701,85585,89.96
85702,163028,34.02
85703,85568,71.25
85703,85753,97.68
85703,162957,26.14
85704,85611,34.05
85704,85796,111.21
85704,85827,70.29
85704,85856,31.82
85705,85631,27.14
85705,85768,59.37
85705,85847,50.55
85706,40633,209.86
85706,85624,64.40
85706,85861,29.28
85707,85597,11.17
85707,85747,49.22
85707,163178,13.74
85708,40583,34.17
85708,85569,92.98
85708,169791,63.17
85709,85572,72.61
85709,85623,32.76
85710,85727,34.35
85710,85729,157.31
85710,85760,31.95
85711,40133,146.17
85711,85553,67.33
85711,85761,77.62
85712,85591,47.49
85712,85830,56.42
85712,85831,35.54
85713,85624,100.91
85714,40638,94.82
85714,85571,81.69
85714,85611,31.91
85714,85681,30.66
85715,85579,15.15
85715,85817,36.47
85715,85821,36.11
85716,85607,37.44
85716,85639,150.12
85716,229880,21.27
85717,207932,18.37
85718,85638,111.52
85718,85673,18.57
85718,170740,40.20
85719,39654,35.05
85719,85565,82.50
85719,85633,35.31
85720,40155,84.56
85720,102418,92.87
85720,187542,22.66
85721,85603,34.48
85721,85811,34.75
85721,85872,228.71
85722,85656,99.75
85722,156760,16.16
85723,85593,34.01
85723,85631,36.89
85723,85801,92.06
85724,85617,26.87
85724,85849,70.47
85724,85864,64.94
85725,85559,48.17
85725,85655,31.57
85725,85783,34.48
85725,85838,39.33
85726,2822,187.88
85726,85572,28.47
85726,85852,104.03
85727,85566,10.31
85727,85668,159.08
85727,85710,34.35
85728,40177,45.49
85728,85683,33.96
85728,85739,23.02
85729,85668,30.58
85729,85710,157.31
85729,85765,19.24
85730,39680,39.22
85730,85575,71.46
85730,85633,33.42
85731,85566,42.39
85731,85787,34.74
85731,85795,151.25
85732,85578,49.82
85732,85693,36.62
85732,85788,102.02
85733,85590,83.37
85733,85634,29.41
85733,85781,16.82
85734,40616,38.04
85734,85636,44.22
85734,85854,175.85
85735,40596,35.99
85735,85746,61.90
85735,162962,13.52
85736,85790,93.22
85737,39623,16.16
85737,39700,48.17
85737,39772,16.16
85738,85595,61.86
85738,85644,32.41
85738,85688,164.09
85739,85728,23.02
85739,162952,71.37
85740,85554,28.18
85740,85691,87.04
85740,85808,17.18
85740,163025,36.84
85741,40166,234.42
85741,85580,8.44
85741,85604,24.91
85742,85549,67.10
85743,85643,88.06
85743,85644,60.71
85743,85866,16.68
85744,85662,153.53
85744,85750,31.91
85744,156718,29.59
85745,85590,30.20
85746,85735,61.90
85747,85648,87.50
85747,85707,49.22
85747,163026,19.59
85747,163028,64.53
85748,85661,14.26
85749,85692,69.63
85749,85866,58.95
85749,170580,32.67
85750,85644,30.36
85750,85684,86.30
85750,85744,31.91
85751,157182,123.56
85752,85608,37.50
85752,85615,234.85
85753,85703,97.68
85754,85611,93.98
85755,39545,35.99
85755,39700,32.90
85755,85555,126.53
85756,85649,26.22
85756,85758,46.22
85756,85853,95.05
85757,85657,86.15
85757,85666,92.18
85757,85825,39.15
85758,85756,46.22
85758,85818,50.28
85758,85868,95.05
85759,85773,100.43
85759,170873,28.74
85760,85586,12.72
85760,85710,31.95
85760,205924,23.17
85761,85711,77.62
85762,40211,36.99
85762,85585,238.14
85762,85798,35.58
85763,80385,86.73
85763,199597,10.52
85764,85587,60.12
85764,85654,40.76
85764,85804,111.88
85765,85729,19.24
85765,85801,33.74
85765,85847,10.00
85766,85651,110.55
85766,85865,12.38
85766,85867,123.52
85767,85678,41.47
85768,85705,59.37
85768,85870,44.48
85768,205925,118.77
85769,40493,230.73
85769,40637,153.39
85769,199579,27.32
85770,85578,93.01
85770,85683,42.43
85770,85788,45.08
85771,40601,22.67
85771,85832,72.60
85771,85854,12.38
85772,85663,85.37
85772,157186,17.92
85773,85624,20.96
85773,85759,100.43
85773,157187,26.79
85774,163029,56.07
85774,163031,123.12
85774,163178,74.03
85775,85689,39.30
85776,85597,135.02
85776,102885,50.46
85777,85574,34.17
85778,85669,77.72
85778,85802,70.37
85778,85842,33.42
85779,85672,80.81
85779,85843,44.02
85779,170874,145.84
85780,85783,63.78
85781,85733,16.82
85781,156720,67.62
85781,170135,31.91
85782,85668,26.68
85783,85596,83.85
85783,85602,24.48
85783,85725,34.48
85783,85780,63.78
85784,85556,77.01
85784,157185,26.14
85785,40224,35.87
85785,85694,66.30
85785,85792,32.89
85786,85576,31.66
85786,85617,70.24
85786,156757,26.33
85787,85625,143.59
85787,85731,34.74
85787,85825,30.36
85788,85551,46.37
85788,85732,102.02
85788,85770,45.08
85789,85579,25.81
85789,85830,15.75
85789,205934,111.23
85790,85584,14.62
85790,85690,32.70
85790,85736,93.22
85791,85695,20.74
85791,102418,27.86
85791,170781,113.58
85792,40628,71.28
85792,85785,32.89
85792,85806,28.03
85792,85840,47.96
85793,40586,32.76
85793,85836,72.73
85793,171624,26.73
85794,85635,33.38
85794,85833,34.47
85794,85834,184.05
85795,85625,35.05
85795,85731,151.25
85795,156724,12.38
85796,85650,108.71
85796,85704,111.21
85797,40586,36.24
85797,157187,18.80
85798,85635,31.13
85798,85762,35.58
85798,85803,28.19
85799,85679,49.03
85800,85590,60.85
85800,156648,66.72
85801,85723,92.06
85801,85765,33.74
85801,85828,31.94
85802,85661,32.98
85802,85778,70.37
85802,85829,37.25
85802,161485,37.66
85803,85798,28.19
85804,85764,111.88
85804,170865,33.52
85805,40582,224.66
85805,85652,35.12
85805,85681,29.78
85805,85826,39.64
85806,85609,11.02
85806,85792,28.03
85806,85845,70.13
85807,85865,142.41
85808,85740,17.18
85809,85614,69.21
85810,85652,36.62
85811,39717,162.81
85811,39740,30.66
85811,85721,34.75
85812,85611,73.00
85813,85554,82.64
85813,85637,27.29
85813,85648,56.02
85814,85595,17.82
85815,85831,73.74
85816,85556,39.64
85817,85659,87.27
85817,85715,36.47
85817,156723,35.42
85818,85758,50.28
85819,85547,62.37
85819,101289,50.31
85819,162953,26.92
85820,85629,52.29
85821,85655,84.87
85821,85715,36.11
85821,156722,108.76
85822,40147,251.90
85822,40586,72.71
85822,85836,27.85
85823,85693,89.46
85823,85852,37.86
85823,85862,64.57
85824,39590,63.75
85824,85603,228.81
85824,85872,31.06
85825,85757,39.15
85825,85787,30.36
85825,85863,134.34
85826,85805,39.64
85827,85704,70.29
85828,85594,97.24
85828,85801,31.94
85828,156723,28.06
85829,85697,19.79
85829,85802,37.25
85829,85842,67.43
85830,85712,56.42
85830,85789,15.75
85830,171192,106.70
85831,85553,21.47
85831,85712,35.54
85831,85815,73.74
85832,85771,72.60
85833,40609,30.66
85833,85794,34.47
85833,169959,77.21
85834,85563,28.69
85834,85794,184.05
85834,169951,13.73
85835,85607,164.23
85836,40224,31.15
85836,85793,72.73
85836,85822,27.85
85837,85613,51.44
85837,156622,28.37
85837,169680,3.44
85838,85653,38.58
85838,85725,39.33
85838,170781,53.94
85839,85577,51.56
85840,85615,148.23
85840,85792,47.96
85841,80385,32.05
85841,85646,85.54
85841,162962,15.90
85842,85641,27.04
85842,85778,33.42
85842,85829,67.43
85843,40166,41.66
85843,85654,243.13
85843,85779,44.02
85844,40157,38.29
85844,40626,29.77
85844,85578,30.56
85845,85806,70.13
85846,40430,81.29
85847,85705,50.55
85847,85765,10.00
85847,192329,96.10
85848,85550,52.28
85849,40214,39.76
85849,85699,68.42
85849,85724,70.47
85850,162959,89.39
85850,216979,171.04
85851,85545,111.28
85851,85629,33.70
85851,85673,85.24
85852,85623,34.56
85852,85726,104.03
85852,85823,37.86
85853,85605,38.36
85853,85756,95.05
85853,85868,46.22
85854,85630,21.32
85854,85734,175.85
85854,85771,12.38
85855,85602,66.01
85856,85704,31.82
85856,156759,51.25
85856,162965,71.68
85857,85554,101.36
85858,85563,17.65
85859,85870,99.16
85860,85612,92.09
85860,85650,31.06
85860,102682,22.37
85861,85706,29.28
85862,85823,64.57
85862,198060,36.40
85863,85625,29.90
85863,85825,134.34
85863,171115,24.46
85864,85724,64.94
85865,40489,31.43
85865,85766,12.38
85865,85807,142.41
85866,85595,15.72
85866,85743,16.68
85866,85749,58.95
85867,85766,123.52
85868,85548,23.58
85868,85758,95.05
85868,85853,46.22
85869,85675,39.64
85870,85593,82.16
85870,85768,44.48
85870,85859,99.16
85871,163182,15.17
85872,39643,37.65
85872,85721,228.71
85872,85824,31.06
85873,85630,69.10
85874,85875,58.63
85874,126930,155.30
85874,198663,84.59
85875,85874,58.63
85875,85877,181.82
85875,85879,74.70
85876,82792,109.06
85876,119659,209.57
85876,198663,6.36
85877,2140,43.85
85877,2141,12.23
85877,85875,181.82
85878,85879,12.18
85878,85887,140.50
85878,198663,45.35
85879,85875,74.70
85879,85878,12.18
85879,218941,13.66
85880,85881,50.72
85880,85888,138.52
85880,218941,18.53
85881,44688,79.15
85881,85880,50.72
85881,85883,105.26
85882,85886,53.46
85883,85881,105.26
85883,85884,16.10
85883,218937,56.90
85884,44686,27.32
85884,44688,187.28
85884,85883,16.10
85885,85886,7.31
85886,85882,53.46
85886,85885,7.31
85886,85887,25.84
85887,85878,140.50
85887,85886,25.84
85887,85888,40.92
85888,85880,138.52
85888,85887,40.92
85888,85890,48.22
85889,44683,149.63
85889,82792,119.25
85889,82793,5.97
85890,44683,57.97
85890,44688,57.01
85890,85888,48.22
85891,85893,170.49
85891,85918,31.50
85891,157152,67.76
85892,85956,194.15
85892,85966,34.53
85893,85891,170.49
85893,85960,65.55
85894,85928,30.36
85894,85941,42.27
85894,85942,34.69
85895,85902,37.95
85895,85917,26.10
85895,85971,8.74
85896,85912,84.68
85897,44408,31.30
85897,157178,29.47
85897,170872,27.45
85898,39568,31.43
85898,85962,125.92
85898,86005,12.23
85899,85927,46.38
85899,157149,28.81
85899,157150,18.55
85900,85913,81.18
85900,157150,25.87
85900,205895,113.48
85901,85945,94.61
85901,85950,53.14
85901,85951,33.69
85901,85972,30.33
85902,85895,37.95
85902,85954,52.00
85902,85964,127.25
85903,85967,64.17
85904,85939,27.23
85904,85940,28.32
85904,205895,90.09
85905,85909,101.15
85905,85944,32.59
85905,86018,39.18
85905,170861,24.91
85906,85919,43.76
85906,85957,27.27
85906,85965,137.15
85907,85943,26.22
85907,85952,86.93
85907,205894,16.59
85908,85961,25.02
85909,85905,101.15
85910,85962,109.55
85911,85954,81.32
85911,86005,23.38
85911,86016,109.89
85912,85896,84.68
85912,85918,28.95
85912,85920,33.03
85913,85900,81.18
85913,85938,65.11
85913,205896,95.63
85914,85956,11.12
85915,85942,41.16
85916,225982,31.57
85917,85895,26.10
85918,85891,31.50
85918,85912,28.95
85918,85948,61.17
85918,157177,38.98
85919,2820,68.76
85919,85906,43.76
85919,85973,121.83
85920,85912,33.03
85920,85938,97.48
85920,85949,30.18
85921,39603,184.62
85921,225982,214.37
85922,85927,30.18
85922,157149,106.57
85923,85924,42.26
85923,85933,40.09
85923,157177,27.88
85924,85923,42.26
85924,157178,38.09
85925,85926,18.93
85926,85925,18.93
85926,85962,137.91
85926,85964,45.00
85927,85899,46.38
85927,85922,30.18
85927,170857,26.11
85928,44409,49.20
85928,85894,30.36
85928,85964,42.42
85929,85935,15.33
85929,85970,50.39
85930,85972,66.13
85931,170863,9.74
85932,85973,57.65
85932,218370,4.87
85933,85923,40.09
85933,85953,58.08
85933,170872,63.63
85934,85397,145.85
85934,85420,49.70
85934,205911,42.38
85935,85929,15.33
85935,157176,51.33
85935,206021,105.11
85936,85938,51.12
85936,205911,79.87
85937,44407,29.41
85937,85940,33.13
85937,85947,74.09
85938,85913,65.11
85938,85920,97.48
85938,85936,51.12
85939,44409,13.73
85939,85904,27.23
85939,85958,63.90
85940,85904,28.32
85940,85937,33.13
85940,170857,117.52
85941,85894,42.27
85942,85894,34.69
85942,85915,41.16
85942,85946,28.19
85943,44409,20.59
85943,85907,26.22
85943,205891,85.56
85944,85905,32.59
85944,86029,4.66
85944,170863,74.57
85945,85901,94.61
85946,85942,28.19
85946,85955,94.87
85946,85971,31.50
85947,85937,74.09
85948,85918,61.17
85949,85920,30.18
85949,85969,52.02
85949,157178,26.39
85950,85901,53.14
85951,85901,33.69
85951,85968,4.58
85951,85974,86.18
85952,85907,86.93
85953,85893,24.25
85953,85933,58.08
85954,85902,52.00
85954,85911,81.32
85955,85946,94.87
85955,85961,35.75
85955,85967,29.23
85956,85892,194.15
85956,85914,11.12
85956,85960,151.42
85957,85906,27.27
85957,85974,70.36
85957,205912,14.39
85958,85939,63.90
85959,195703,22.37
85959,195705,15.81
85960,85892,31.06
85960,85956,151.42
85961,85908,25.02
85961,85955,35.75
85961,85971,92.30
85962,85898,125.92
85962,85910,109.55
85962,85926,137.91
85963,85974,11.97
85964,85902,127.25
85964,85926,45.00
85964,85928,42.42
85965,85906,137.15
85965,85968,35.29
85965,85973,30.72
85965,157175,55.09
85966,85932,74.90
85966,157176,52.81
85967,85903,64.17
85967,85955,29.23
85967,85972,37.28
85968,85951,4.58
85968,85965,35.29
85968,205901,47.73
85969,85949,52.02
85969,157177,19.50
85970,85929,50.39
85971,85895,8.74
85971,85946,31.50
85971,85961,92.30
85972,85901,30.33
85972,85930,66.13
85972,85967,37.28
85973,85919,121.83
85973,85932,57.65
85973,85965,30.72
85973,157176,81.32
85974,85951,86.18
85974,85957,70.36
85974,85963,11.97
85975,86018,63.49
85975,86025,44.67
85975,205919,43.52
85976,85989,15.90
85976,86009,53.59
85976,86030,29.63
85977,86013,34.04
85977,86024,152.75
85978,85986,59.42
85979,86004,32.98
85979,86020,116.64
85979,86035,39.07
85980,86011,30.00
85981,86014,36.18
85981,86036,121.79
85981,170867,11.97
85982,86007,40.99
85983,85991,26.03
85983,205917,50.98
85983,205919,66.18
85984,85986,24.25
85985,86021,50.15
85986,85978,59.42
85986,85984,24.25
85986,86012,34.04
85987,85998,7.67
85988,86016,140.90
85988,205912,34.88
85988,205915,35.41
85989,85976,15.90
85990,85998,131.30
85990,86022,118.71
85990,86024,34.04
85991,85983,26.03
85991,205918,58.84
85991,225979,55.16
85992,86012,66.18
85993,86008,53.60
85993,86033,125.92
85993,86034,22.37
85994,86025,15.84
85995,86011,51.20
85996,86031,44.65
85996,206375,46.90
85997,86016,28.18
85997,205915,143.03
85997,205916,33.52
85998,85987,7.67
85998,85990,131.30
85998,205915,28.95
85999,39551,121.80
85999,86003,97.46
85999,86020,46.23
86000,86034,89.54
86001,86026,86.63
86002,39591,88.06
86002,86032,61.38
86002,86033,33.22
86003,85999,97.46
86003,198872,67.50
